Brand,Name,Codename,Cores,Clock,Socket,Process,L3Cache,TDP,Released
Intel,Core i7-4860EQ,Crystalwell,4 / 8,1.8 to 3.2 GHz,BGA 1364,22 nm,8MB,47 W,"Aug 29th, 2013"
Intel,Core i7-4930K,Ivy Bridge-E,6 / 12,3.4 to 3.9 GHz,Socket 2011,22 nm,12MB,130 W,"Sep 1st, 2013"
Intel,Core i7-4950HQ,Crystalwell,4 / 8,2.4 to 3.6 GHz,BGA 1364,22 nm,6MB,47 W,"Jun 7th, 2013"
Intel,Core i7-4960HQ,Crystalwell,4 / 8,2.6 to 3.8 GHz,BGA 1364,22 nm,8MB,47 W,"Sep 1st, 2013"
Intel,Core i7-4960X,Ivy Bridge-E,6 / 12,3.6 to 4 GHz,Socket 2011,22 nm,15MB,130 W,"Sep 3rd, 2013"
Intel,Core i7-4980HQ,Crystalwell,4 / 8,2.8 to 4 GHz,BGA 1364,22 nm,6MB,47 W,"Sep 1st, 2013"
Intel,Pentium 3550M,Haswell,2,2.3 GHz,Socket G3,22 nm,2MB,37 W,"Sep 1st, 2013"
Intel,Pentium 3556U,Haswell,2,1700 MHz,BGA 1168,22 nm,2MB,15 W,"Sep 1st, 2013"
Intel,Pentium 3560Y,Haswell,2,1200 MHz,BGA 1168,22 nm,2MB,12 W,"Sep 1st, 2013"
Intel,Pentium G3220,Haswell,2,3 GHz,Socket 1150,22 nm,3MB,54 W,"Sep 1st, 2013"
Intel,Pentium G3220T,Haswell,2,2.6 GHz,Socket 1150,22 nm,3MB,35 W,"Sep 1st, 2013"
Intel,Pentium G3420,Haswell,2,3.2 GHz,Socket 1150,22 nm,3MB,54 W,"Sep 1st, 2013"
Intel,Pentium G3420T,Haswell,2,2.7 GHz,Socket 1150,22 nm,3MB,35 W,"Sep 1st, 2013"
Intel,Pentium G3430,Haswell,2,3.3 GHz,Socket 1150,22 nm,3MB,54 W,"Sep 1st, 2013"
Intel,Xeon E5-1607 v2,Ivy Bridge-E,4,3 GHz,Socket 2011,22 nm,10MB,130 W,"Sep 10th, 2013"
Intel,Xeon E5-1620 v2,Ivy Bridge-E,4 / 8,3.7 to 3.9 GHz,Socket 2011,22 nm,10MB,130 W,"Sep 10th, 2013"
Intel,Xeon E5-1650 v2,Ivy Bridge-E,6 / 12,3.5 to 3.9 GHz,Socket 2011,22 nm,12MB,130 W,"Sep 10th, 2013"
Intel,Xeon E5-1660 v2,Ivy Bridge-E,6 / 12,3.7 to 4 GHz,Socket 2011,22 nm,15MB,130 W,"Sep 10th, 2013"
Intel,Xeon E5-1680 v2,Ivy Bridge-EP,8 / 16,3 to 3.9 GHz,Socket 2011,22 nm,25MB,130 W,"Sep 10th, 2013"
Intel,Xeon E5-2403 v2,Ivy Bridge-EN,4,1800 MHz,Socket 1356,22 nm,10MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2407 v2,Ivy Bridge-EN,4,2.4 GHz,Socket 1356,22 nm,10MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2420 v2,Ivy Bridge-EN,6 / 12,2.2 GHz,Socket 1356,22 nm,15MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2430 v2,Ivy Bridge-EN,6 / 12,2.5 GHz,Socket 1356,22 nm,15MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2440 v2,Ivy Bridge-EN,8 / 16,1900 MHz,Socket 1356,22 nm,20MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2450 v2,Ivy Bridge-EN,8 / 16,2.5 GHz,Socket 1356,22 nm,20MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2470 v2,Ivy Bridge-EN,10 / 20,2.4 GHz,Socket 1356,22 nm,25MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2603 v2,Ivy Bridge-EP,4,1800 MHz,Socket 2011,22 nm,10MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2609 v2,Ivy Bridge-EP,4,2.5 GHz,Socket 2011,22 nm,10MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2620 v2,Ivy Bridge-EP,6 / 12,2.1 GHz,Socket 2011,22 nm,15MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2630 v2,Ivy Bridge-EP,6 / 12,2.6 GHz,Socket 2011,22 nm,15MB,80 W,"Sep 1st, 2013"
Intel,Xeon E5-2630L v2,Ivy Bridge-EP,6 / 12,2.4 GHz,Socket 2011,22 nm,15MB,60 W,"Sep 1st, 2013"
Intel,Xeon E5-2637 v2,Ivy Bridge-EP,4 / 8,3.5 GHz,Socket 2011,22 nm,10MB,130 W,"Sep 1st, 2013"
Intel,Xeon E5-2640 v2,Ivy Bridge-EP,8 / 16,2000 MHz,Socket 2011,22 nm,20MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2643 v2,Ivy Bridge-EP,6 / 12,3.5 GHz,Socket 2011,22 nm,15MB,130 W,"Sep 1st, 2013"
Intel,Xeon E5-2650 v2,Ivy Bridge-EP,8 / 16,2.6 to 3.4 GHz,Socket 2011,22 nm,20MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2650L v2,Ivy Bridge-EP,10 / 20,1700 MHz,Socket 2011,22 nm,25MB,70 W,"Sep 1st, 2013"
Intel,Xeon E5-2660 v2,Ivy Bridge-EP,10 / 20,2.2 to 3 GHz,Socket 2011,22 nm,25MB,95 W,"Sep 1st, 2013"
Intel,Xeon E5-2667 v2,Ivy Bridge-EP,8 / 16,3.3 GHz,Socket 2011,22 nm,20MB,130 W,"Sep 1st, 2013"
Intel,Xeon E5-2670 v2,Ivy Bridge-EP,10 / 20,2.5 to 3.3 GHz,Socket 2011,22 nm,25MB,115 W,"Sep 1st, 2013"
Intel,Xeon E5-2680 v2,Ivy Bridge-EP,10 / 20,2.8 to 3.6 GHz,Socket 2011,22 nm,25MB,115 W,"Sep 1st, 2013"
Intel,Xeon E5-2687W v2,Ivy Bridge-EP,8 / 16,3.4 to 4 GHz,Socket 2011,22 nm,20MB,130 W,"Sep 1st, 2013"
Intel,Xeon E5-2690 v2,Ivy Bridge-EP,10 / 20,3 to 3.8 GHz,Socket 2011,22 nm,25MB,130 W,"Sep 1st, 2013"
Intel,Xeon E5-2692 v2,Ivy Bridge-EP,12 / 24,2.2 to 3 GHz,Socket 2011,22 nm,30MB,100 W,"Sep 1st, 2013"
Intel,Xeon E5-2695 v2,Ivy Bridge-EP,12 / 24,2.4 to 3.2 GHz,Socket 2011,22 nm,30MB,115 W,"Sep 1st, 2013"
Intel,Xeon E5-2697 v2,Ivy Bridge-EP,12 / 24,2.7 to 3.5 GHz,Socket 2011,22 nm,30MB,130 W,"Sep 1st, 2013"
Intel,Xeon Phi 3120A,Knights Corner,57 / 228,1100 MHz,PCIe x16,22 nm,N/A,300 W,"Jun 17th, 2013"
Intel,Xeon Phi 3120P,Knights Corner,57 / 228,1100 MHz,PCIe x16,22 nm,N/A,300 W,"Jun 17th, 2013"
Intel,Xeon Phi 31S1P,Knights Corner,57 / 228,1100 MHz,PCIe x16,22 nm,N/A,270 W,"Jun 17th, 2013"
Intel,Xeon Phi 5120D,Knights Corner,60 / 240,1053 MHz,SFF 230-Pin,22 nm,N/A,245 W,"Jun 17th, 2013"
Intel,Xeon Phi 7120P,Knights Corner,61 / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,"Jun 17th, 2013"
Intel,Xeon Phi 7120X,Knights Corner,61 / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,"Jun 17th, 2013"
Intel,Atom Z3735G,Bay Trail-T,4,1333 to 1833 MHz,BGA 592,22 nm,N/A,2 W,"Apr 9th, 2014"
Intel,Atom x5-E3930,Apollo Lake,2,1300 to 1800 MHz,BGA 1296,14 nm,N/A,7 W,"Aug 30th, 2014"
Intel,Atom x5-E3940,Apollo Lake,4,1600 to 1800 MHz,BGA 1296,14 nm,N/A,10 W,"Aug 30th, 2014"
Intel,Atom x7-E3950,Apollo Lake,4,1.6 to 2 GHz,BGA 1296,14 nm,N/A,12 W,"Aug 30th, 2014"
Intel,Celeron G1840,Haswell,2,2.8 GHz,Socket 1150,22 nm,3MB,54 W,"May 1st, 2014"
Intel,Celeron G1840T,Haswell,2,2.5 GHz,Socket 1150,22 nm,3MB,54 W,"May 1st, 2014"
Intel,Celeron G1850,Haswell,2,2.9 GHz,Socket 1150,22 nm,3MB,54 W,"May 1st, 2014"
Intel,Celeron N2807,Bay Trail-M,2,1.58 to 2.16 GHz,BGA 1170,22 nm,N/A,4 W,"Feb 23rd, 2014"
Intel,Celeron N2808,Bay Trail-M,2,1.58 to 2.25 GHz,BGA 1170,22 nm,N/A,4 W,"May 22nd, 2014"
Intel,Celeron N2830,Bay Trail-M,2,2.16 to 2.41 GHz,BGA 1170,22 nm,N/A,7 W,"Feb 23rd, 2014"
Intel,Celeron N2840,Bay Trail-M,2,2.16 to 2.58 GHz,BGA 1170,22 nm,N/A,7 W,"May 22nd, 2014"
Intel,Celeron N2930,Bay Trail-M,4,1.83 to 2.16 GHz,BGA 1170,22 nm,N/A,7 W,"Feb 23rd, 2014"
Intel,Celeron N2940,Bay Trail-M,4,1.83 to 2.25 GHz,BGA 1170,22 nm,N/A,7 W,"May 22nd, 2014"
Intel,Core M-5Y10,Broadwell-Y,2 / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,"Sep 5th, 2014"
Intel,Core M-5Y10a,Broadwell-Y,2 / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,"Sep 5th, 2014"
Intel,Core M-5Y10c,Broadwell-Y,2 / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,"Oct 27th, 2014"
Intel,Core M-5Y31,Broadwell-Y,2 / 4,0.9 to 2.4 GHz,BGA 1234,14 nm,4MB,5 W,"Oct 27th, 2014"
Intel,Core M-5Y51,Broadwell-Y,2 / 4,1.1 to 2.6 GHz,BGA 1234,14 nm,4MB,5 W,"Oct 27th, 2014"
Intel,Core M-5Y70,Broadwell-Y,2 / 4,1.1 to 2.6 GHz,BGA 1234,14 nm,4MB,5 W,"Sep 5th, 2014"
Intel,Core M-5Y71,Broadwell-Y,2 / 4,1.2 to 2.9 GHz,BGA 1234,14 nm,4MB,5 W,"Oct 27th, 2014"
Intel,Core i3-4150T,Haswell,2 / 4,2.9 GHz,Socket 1150,22 nm,3MB,35 W,"May 1st, 2014"
Intel,Core i3-4160,Haswell,2 / 4,3.6 GHz,Socket 1150,22 nm,3MB,54 W,"Jul 21st, 2014"
Intel,Core i3-4160T,Haswell,2 / 4,3.1 GHz,Socket 1150,22 nm,3MB,35 W,"Jul 21st, 2014"
Intel,Core i3-4350,Haswell,2 / 4,3.6 GHz,Socket 1150,22 nm,4MB,54 W,"May 1st, 2014"
Intel,Core i3-4360,Haswell,2 / 4,3.7 GHz,Socket 1150,22 nm,4MB,54 W,"May 1st, 2014"
Intel,Core i3-4360T,Haswell,2 / 4,3.2 GHz,Socket 1150,22 nm,4MB,35 W,"Jul 21st, 2014"
Intel,Core i3-4370,Haswell,2 / 4,3.8 GHz,Socket 1150,22 nm,4MB,54 W,"Jul 1st, 2014"
Intel,Core i3-4370,Haswell,2 / 4,3.8 GHz,Socket 1150,22 nm,4MB,54 W,"Jul 21st, 2014"
Intel,Core i5-4210U,Haswell,2 / 4,1.7 to 2.7 GHz,BGA 1168,22 nm,3MB,15 W,"Apr 14th, 2014"
Intel,Core i5-4590,Haswell,4,3.3 to 3.7 GHz,Socket 1150,22 nm,6MB,84 W,"May 1st, 2014"
Intel,Core i5-4590S,Haswell,4,2.9 to 3.6 GHz,Socket 1150,22 nm,6MB,65 W,"May 1st, 2014"
Intel,Core i5-4690,Haswell,4,3.4 to 3.8 GHz,Socket 1150,22 nm,6MB,84 W,"May 1st, 2014"
Intel,Core i5-4690K,Haswell,4,3.5 to 3.9 GHz,Socket 1150,22 nm,6MB,88 W,"Jun 2nd, 2014"
Intel,Core i7-4610M,Haswell,2 / 4,3 to 3.7 GHz,Socket G3,22 nm,4MB,37 W,"Feb 1st, 2014"
Intel,Core i7-4710HQ,Crystalwell,4 / 8,2.5 to 3.5 GHz,BGA 1364,22 nm,6MB,47 W,"Apr 1st, 2014"
Intel,Core i7-4712HQ,Haswell,4 / 8,2.3 to 3.3 GHz,BGA 1364,22 nm,6MB,37 W,"Apr 1st, 2014"
Intel,Core i7-4760HQ,Crystalwell,4 / 8,2.1 to 3.3 GHz,BGA 1364,22 nm,6MB,47 W,"Feb 1st, 2014"
Intel,Core i7-4770HQ,Crystalwell,4 / 8,2.2 to 3.4 GHz,BGA 1364,22 nm,6MB,47 W,"Jul 1st, 2014"
Intel,Core i7-4790,Haswell,4 / 8,3.6 to 4 GHz,Socket 1150,22 nm,8MB,84 W,"May 1st, 2014"
Intel,Core i7-4790K,Haswell,4 / 8,4 to 4.4 GHz,Socket 1150,22 nm,8MB,88 W,"May 1st, 2014"
Intel,Core i7-4790S,Haswell,4 / 8,3.2 to 4 GHz,Socket 1150,22 nm,8MB,65 W,"May 11th, 2014"
Intel,Core i7-4810MQ,Haswell,4 / 8,2.8 to 3.8 GHz,Socket G3,22 nm,6MB,47 W,"Jan 20th, 2014"
Intel,Core i7-4860HQ,Crystalwell,4 / 8,2.4 to 3.6 GHz,BGA 1364,22 nm,6MB,47 W,"Feb 1st, 2014"
Intel,Core i7-4870HQ,Crystalwell,4 / 8,2.5 to 3.7 GHz,BGA 1364,22 nm,6MB,47 W,"Jul 1st, 2014"
Intel,Core i7-4910MQ,Haswell,4 / 8,2.9 to 3.9 GHz,Socket G3,22 nm,8MB,47 W,"Jan 20th, 2014"
Intel,Core i7-4940MX,Haswell,4 / 8,3.1 to 4 GHz,Socket G3,22 nm,8MB,57 W,"Jan 20th, 2014"
Intel,Core i7-5820K,Haswell-E,6 / 12,3.3 to 3.6 GHz,Socket 2011-3,22 nm,15MB,140 W,"Sep 1st, 2014"
Intel,Core i7-5930K,Haswell-E,6 / 12,3.5 to 3.7 GHz,Socket 2011-3,22 nm,15MB,140 W,"Sep 1st, 2014"
Intel,Core i7-5960X,Haswell-E,8 / 16,3 to 3.5 GHz,Socket 2011-3,22 nm,20MB,140 W,"Sep 1st, 2014"
Intel,Pentium G3250,Haswell,2,3.2 GHz,Socket 1150,22 nm,3MB,54 W,"Jul 21st, 2014"
Intel,Pentium G3250T,Haswell,2,2.8 GHz,Socket 1150,22 nm,3MB,35 W,"Jul 21st, 2014"
Intel,Pentium G3258,Haswell,2,3.2 GHz,Socket 1150,22 nm,3MB,54 W,"Jun 2nd, 2014"
Intel,Pentium G3440,Haswell,2,3.3 GHz,Socket 1150,22 nm,3MB,54 W,"May 1st, 2014"
Intel,Pentium G3450,Haswell,2,3.3 GHz,Socket 1150,22 nm,3MB,54 W,"May 1st, 2014"
Intel,Pentium G3450T,Haswell,2,2.9 GHz,Socket 1150,22 nm,3MB,35 W,"Jul 21st, 2014"
Intel,Pentium G3460,Haswell,2,3.5 GHz,Socket 1150,22 nm,3MB,54 W,"Jul 21st, 2014"
Intel,Xeon E5-1603 V3,Haswell-EP,4,2.8 GHz,Socket 2011-3,22 nm,10MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1607 V3,Haswell-EP,4,3.1 GHz,Socket 2011-3,22 nm,10MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1620 V3,Haswell-EP,4 / 8,3.5 to 3.6 GHz,Socket 2011-3,22 nm,10MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1630 V3,Haswell-EP,4 / 8,3.7 to 3.8 GHz,Socket 2011-3,22 nm,10MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1650 V3,Haswell-EP,6 / 12,3.5 to 3.8 GHz,Socket 2011-3,22 nm,15MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1660 V3,Haswell-EP,8 / 16,3 to 3.5 GHz,Socket 2011-3,22 nm,20MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1680 V3,Haswell-EP,8 / 16,3.2 to 3.8 GHz,Socket 2011-3,22 nm,20MB,140 W,"Sep 8th, 2014"
Intel,Xeon E5-1681 V3,Haswell-EP,10 / 20,2.9 to 3.5 GHz,Socket 2011-3,22 nm,25MB,135 W,"Sep 8th, 2014"
Intel,Xeon E5-1686 V3,Haswell-EP,12 / 24,2.6 to 3.3 GHz,Socket 2011-3,22 nm,30MB,135 W,"Sep 8th, 2014"
Intel,Xeon E5-1691 V3,Haswell-EP,14 / 28,2.5 to 3.4 GHz,Socket 2011-3,22 nm,35MB,135 W,"Sep 8th, 2014"
Intel,Xeon Phi 7120A,Knights Corner,61 / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,"Apr 6th, 2014"
Intel,Xeon Phi 7120D,Knights Corner,61 / 244,1238 to 1333 MHz,SFF 230-Pin,22 nm,N/A,270 W,"Mar 1st, 2014"
Intel,Core i5-6350HQ,Skylake-H,4,2.3 to 3.2 GHz,BGA 1440,14 nm,6MB,45 W,"Jan 24th, 2016"
Intel,Core i7-6800K,Broadwell-E,6 / 12,3.4 to 3.8 GHz,Socket 2011-3,14 nm,15MB,140 W,"May 31st, 2016"
Intel,Core i7-6850K,Broadwell-E,6 / 12,3.6 to 3.8 GHz,Socket 2011-3,14 nm,15MB,140 W,"May 31st, 2016"
Intel,Core i7-6900K,Broadwell-E,8 / 16,3.2 to 3.7 GHz,Socket 2011-3,14 nm,20MB,140 W,"May 31st, 2016"
Intel,Core i7-6950X,Broadwell-E,10 / 20,3 to 3.5 GHz,Socket 2011-3,14 nm,25MB,140 W,"May 31st, 2016"
Intel,Xeon D-1557,Broadwell,12 / 24,1.5 to 2.1 GHz,BGA 1667,14 nm,1.5MB,45 W,"Feb 24th, 2016"
Intel,Xeon D-1567,Broadwell,12 / 24,2.1 to 2.7 GHz,BGA 1667,14 nm,1.5MB,65 W,"Feb 24th, 2016"
Intel,Xeon D-1571,Broadwell,16 / 32,1.3 to 2.1 GHz,BGA 1667,14 nm,1.5MB,45 W,"Feb 24th, 2016"
Intel,Xeon D-1577,Broadwell,16 / 32,1.3 to 2.1 GHz,BGA 1667,14 nm,1.5MB,45 W,"Feb 24th, 2016"
Intel,Xeon D-1581,Broadwell,16 / 32,1.8 to 2.4 GHz,BGA 1667,14 nm,1.5MB,65 W,"Feb 24th, 2016"
Intel,Xeon D-1587,Broadwell,16 / 32,1.7 to 2.3 GHz,BGA 1667,14 nm,1.5MB,65 W,"Feb 24th, 2016"
Intel,Xeon Phi 7210,Knights Landing,64 / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,"Jun 20th, 2016"
Intel,Xeon Phi 7210F,Knights Landing,64 / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,"Jun 20th, 2016"
Intel,Xeon Phi 7230,Knights Landing,64 / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,"Jun 20th, 2016"
Intel,Xeon Phi 7230F,Knights Landing,64 / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,"Jun 20th, 2016"
Intel,Xeon Phi 7250,Knights Landing,68 / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,215 W,"Jun 20th, 2016"
Intel,Xeon Phi 7250F,Knights Landing,68 / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,230 W,"Jun 20th, 2016"
Intel,Xeon Phi 7290,Knights Landing,72 / 288,1500 to 1700 MHz,Socket 3647,14 nm,N/A,245 W,"Jun 20th, 2016"
Intel,Xeon Phi 7290F,Knights Landing,72 / 288,1500 to 1700 MHz,Socket 3647,14 nm,N/A,260 W,"Jun 20th, 2016"
Intel,Celeron G3930,Kaby Lake,2,2.9 GHz,Socket 1151,14 nm,2MB,51 W,"Jan 3rd, 2017"
Intel,Celeron G3930T,Kaby Lake,2,2.7 GHz,Socket 1151,14 nm,2MB,35 W,"Jan 3rd, 2017"
Intel,Celeron G3950,Kaby Lake,2,3 GHz,Socket 1151,14 nm,2MB,51 W,"Jan 3rd, 2017"
Intel,Core i3-7100,Kaby Lake,2 / 4,3.9 GHz,Socket 1151,14 nm,3MB,51 W,"Jan 3rd, 2017"
Intel,Core i3-7100T,Kaby Lake,2 / 4,3.4 GHz,Socket 1151,14 nm,3MB,35 W,"Jan 3rd, 2017"
Intel,Core i3-7120,Kaby Lake,2 / 4,4 GHz,Socket 1151,14 nm,3MB,51 W,"Jul 17th, 2017"
Intel,Core i3-7120T,Kaby Lake,2 / 4,3.6 GHz,Socket 1151,14 nm,3MB,35 W,"Jul 17th, 2017"
Intel,Core i3-7300,Kaby Lake,2 / 4,4 GHz,Socket 1151,14 nm,4MB,51 W,"Jan 3rd, 2017"
Intel,Core i3-7300T,Kaby Lake,2 / 4,3.5 GHz,Socket 1151,14 nm,4MB,35 W,"Jan 3rd, 2017"
Intel,Core i3-7320,Kaby Lake,2 / 4,4.1 GHz,Socket 1151,14 nm,4MB,51 W,"Jan 3rd, 2017"
Intel,Core i3-7320T,Kaby Lake,2 / 4,3.6 GHz,Socket 1151,14 nm,4MB,35 W,"Jul 17th, 2017"
Intel,Core i3-7340,Kaby Lake,2 / 4,4.2 GHz,Socket 1151,14 nm,4MB,51 W,"Jul 17th, 2017"
Intel,Core i3-7350K,Kaby Lake,2 / 4,4.2 GHz,Socket 1151,14 nm,4MB,60 W,"Jan 3rd, 2017"
Intel,Core i3-7360X,Kaby Lake,2 / 4,4.3 GHz,Socket 2066,14 nm,4MB,112 W,"Oct 3rd, 2017"
Intel,Core i3-8100,Coffee Lake,4,2.8 to 3.6 GHz,Socket 1151,14 nm,6MB,62 W,"Oct 5th, 2017"
Intel,Core i3-8350K,Coffee Lake,4,4 GHz,Socket 1151,14 nm,8MB,91 W,"Oct 5th, 2017"
Intel,Core i5-7300HQ,Kaby Lake-H,4,2.5 to 3.5 GHz,BGA 1440,14 nm,6MB,45 W,"Jan 3rd, 2017"
Intel,Core i5-7400,Kaby Lake,4,3 to 3.5 GHz,Socket 1151,14 nm,6MB,65 W,"Jan 3rd, 2017"
Intel,Core i5-7400T,Kaby Lake,4,2.4 to 3 GHz,Socket 1151,14 nm,6MB,35 W,"Jan 3rd, 2017"
Intel,Core i5-7500,Kaby Lake,4,3.4 to 3.8 GHz,Socket 1151,14 nm,6MB,65 W,"Jan 3rd, 2017"
Intel,Core i5-7500T,Kaby Lake,4,2.7 to 3.3 GHz,Socket 1151,14 nm,6MB,35 W,"Jan 3rd, 2017"
Intel,Core i5-7600,Kaby Lake,4,3.5 to 4.1 GHz,Socket 1151,14 nm,6MB,65 W,"Jan 3rd, 2017"
Intel,Core i5-7600K,Kaby Lake,4,3.8 to 4.2 GHz,Socket 1151,14 nm,6MB,91 W,"Jan 3rd, 2017"
Intel,Core i5-7600T,Kaby Lake,4,2.8 to 3.7 GHz,Socket 1151,14 nm,6MB,35 W,"Jan 3rd, 2017"
Intel,Core i5-7640X,Kaby Lake-X,4,3.9 to 4.3 GHz,Socket 2066,14 nm,6MB,112 W,"Jun 26th, 2017"
Intel,Core i5-8250U,Kaby Lake-R,4 / 8,1.6 to 3.4 GHz,BGA 1356,14 nm,6MB,15 W,"Aug 21st, 2017"
Intel,Core i5-8350U,Kaby Lake-R,4 / 8,1.7 to 3.6 GHz,BGA 1356,14 nm,6MB,15 W,"Aug 21st, 2017"
Intel,Core i5-8400,Coffee Lake,6,2.8 to 4 GHz,Socket 1151,14 nm,9MB,65 W,"Oct 5th, 2017"
Intel,Core i5-8600K,Coffee Lake,6,3.6 to 4.3 GHz,Socket 1151,14 nm,9MB,95 W,"Oct 5th, 2017"
Intel,Core i7-7700,Kaby Lake,4 / 8,3.6 to 4.2 GHz,Socket 1151,14 nm,8MB,65 W,"Jan 3rd, 2017"
Intel,Core i7-7700K,Kaby Lake,4 / 8,4.2 to 4.5 GHz,Socket 1151,14 nm,8MB,91 W,"Jan 3rd, 2017"
Intel,Core i7-7700T,Kaby Lake,4 / 8,2.9 to 3.8 GHz,Socket 1151,14 nm,8MB,35 W,"Jan 3rd, 2017"
Intel,Core i7-7740X,Kaby Lake-X,4 / 8,4.3 to 4.6 GHz,Socket 2066,14 nm,8MB,112 W,"Jun 26th, 2017"
Intel,Core i7-7800X,Skylake-X,6 / 12,3.5 to 4 GHz,Socket 2066,14 nm,8.25MB,140 W,"Jun 26th, 2017"
Intel,Core i7-7820X,Skylake-X,8 / 16,3.6 to 4.5 GHz,Socket 2066,14 nm,11MB,140 W,"Jun 26th, 2017"
Intel,Core i7-8550U,Kaby Lake-R,4 / 8,1.8 to 4 GHz,BGA 1356,14 nm,8MB,15 W,"Aug 21st, 2017"
Intel,Core i7-8650U,Kaby Lake-R,4 / 8,1.9 to 4.2 GHz,BGA 1356,14 nm,8MB,15 W,"Aug 21st, 2017"
Intel,Core i7-8700K,Coffee Lake,6 / 12,3.7 to 4.7 GHz,Socket 1151,14 nm,12MB,95 W,"Oct 5th, 2017"
Intel,Core i9-7900X,Skylake-X,10 / 20,3.3 to 4.5 GHz,Socket 2066,14 nm,14MB,140 W,"Jun 26th, 2017"
Intel,Core i9-7920X,Skylake-X,12 / 24,2.9 to 4.4 GHz,Socket 2066,14 nm,16.5MB,140 W,"Sep 10th, 2017"
Intel,Core i9-7940X,Skylake-X,14 / 28,3.1 to 4.4 GHz,Socket 2066,14 nm,19.25MB,165 W,"Sep 1st, 2017"
Intel,Core i9-7960X,Skylake-X,16 / 32,2.8 to 4.4 GHz,Socket 2066,14 nm,22MB,165 W,"Sep 1st, 2017"
Intel,Core i9-7980XE,Skylake-X,18 / 36,2.6 to 4.4 GHz,Socket 2066,14 nm,24.75MB,165 W,"Sep 1st, 2017"
Intel,Pentium G4560,Kaby Lake,2 / 4,3.5 GHz,Socket 1151,14 nm,3MB,51 W,"Jan 3rd, 2017"
Intel,Pentium G4560T,Kaby Lake,2 / 4,2.9 GHz,Socket 1151,14 nm,3MB,35 W,"Jan 3rd, 2017"
Intel,Pentium G4600,Kaby Lake,2 / 4,3.6 GHz,Socket 1151,14 nm,3MB,51 W,"Jan 3rd, 2017"
Intel,Pentium G4600T,Kaby Lake,2 / 4,3 GHz,Socket 1151,14 nm,3MB,35 W,"Jan 3rd, 2017"
Intel,Pentium G4620,Kaby Lake,2 / 4,3.7 GHz,Socket 1151,14 nm,3MB,51 W,"Jan 3rd, 2017"
Intel,Pentium Silver J5005,Coffee Lake,4,1.5 to 2.4 GHz,BGA 1090,14 nm,N/A,10 W,"Dec 1st, 2017"
Intel,Xeon Bronze 3106,Skylake-SP,8,2.1 to 3 GHz,Socket 3647,14 nm,11MB,85 W,"Jul 11th, 2017"
Intel,Xeon E3-1285 v6,Kaby Lake-DT,4 / 8,4.1 to 4.5 GHz,Socket 1151,14 nm,8MB,79 W,"Aug 1st, 2017"
Intel,Xeon Gold 6154,Skylake-SP,18 / 36,3 to 3.7 GHz,Socket 3647,14 nm,24.75MB,200 W,"Jul 11th, 2017"
Intel,Xeon Phi 7235,Knights Mill,64 / 256,1300 to 1400 MHz,Socket 3647,14 nm,N/A,250 W,"Dec 1st, 2017"
Intel,Xeon Phi 7285,Knights Mill,68 / 272,1300 to 1400 MHz,Socket 3647,14 nm,N/A,250 W,"Dec 1st, 2017"
Intel,Xeon Phi 7295,Knights Mill,72 / 288,1500 to 1600 MHz,Socket 3647,14 nm,N/A,320 W,"Dec 1st, 2017"
Intel,Xeon Platinum 8180,Skylake-SP,28 / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,"Jul 11th, 2017"
Intel,Xeon Platinum 8180M,Skylake-SP,28 / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,"Jul 11th, 2017"
